"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.029960880E2,-3.321367229E-1,9.918646529E-2,2.195769811E0
1.030061350E2,-2.010005231E-1,2.709424317E-1,1.444770974E0
1.030161810E2,-1.385686687E-1,5.959726314E-1,7.555006081E-1
1.030262270E2,-2.830397362E-1,9.232712585E-1,7.424911380E-2
1.030362740E2,-5.909196138E-1,1.391715678E0,-4.117176569E-1
1.030463200E2,-1.010163441E0,1.807286211E0,-5.522087073E-1
1.030563660E2,-1.406432243E0,2.160666490E0,-1.691301280E-1
1.030664130E2,-1.076594097E0,2.568178976E0,-3.307132548E-1
1.030764590E2,-4.022497722E-1,2.677043021E0,-7.471291494E-1
1.030865060E2,-1.399642164E-1,2.465974908E0,-7.507286954E-1
1.030965520E2,4.715338690E-1,1.891720736E0,-4.683222127E-1
1.031065980E2,1.206179652E0,1.326022064E0,5.423467934E-1
1.031166450E2,1.505720303E0,-8.899140626E-2,2.117811808E0
1.031266910E2,1.422987172E0,-1.519836213E0,4.386735549E0
1.031367380E2,1.061708694E0,-2.472067415E0,6.094356993E0
1.031467840E2,6.928543436E-1,-3.182521658E0,6.578262620E0
1.031568300E2,3.305159113E-1,-3.414392410E0,6.231711597E0
1.031668770E2,8.410335325E-2,-3.162797246E0,4.881564360E0
1.031769230E2,8.617363304E-2,-2.734016829E0,2.667905577E0
1.031869690E2,3.207750347E-1,-2.144434619E0,8.317781210E-1
1.031970160E2,2.069239718E-1,-1.619835441E0,-7.386553645E-1
1.032070620E2,-9.091353223E-2,-1.175279529E0,-1.915748992E0
1.032171090E2,-4.272007915E-1,-8.138523120E-1,-2.777716872E0
1.032271550E2,-7.238482410E-1,-7.172136247E-1,-3.318142855E0
1.032372010E2,-9.728299925E-1,-8.822039241E-1,-3.542975898E0
1.032472480E2,-1.067028417E0,-1.047088389E0,-3.562714344E0
1.032572940E2,-9.386704856E-1,-1.237540681E0,-3.403937296E0
1.032673400E2,-7.034745683E-1,-1.449065169E0,-3.134056719E0
1.032773870E2,-4.727949672E-1,-1.512692085E0,-2.907604582E0
1.032874330E2,-4.065085186E-1,-1.416605228E0,-2.821683256E0
1.032974800E2,-4.812732837E-1,-1.210767669E0,-2.856506349E0
1.033075260E2,-5.904505941E-1,-9.553124654E-1,-2.866842472E0
1.033175720E2,-7.939287286E-1,-6.215035484E-1,-2.912806265E0
1.033276190E2,-1.023300381E0,-3.004842462E-1,-2.981532099E0
1.033376650E2,-1.195542835E0,-7.838543415E-2,-2.983544126E0
1.033477110E2,-1.299862060E0,9.571204975E-2,-2.779600260E0
1.033577580E2,-1.200617488E0,3.241324329E-1,-2.550898699E0
1.033678040E2,-1.002073891E0,5.013841973E-1,-2.253381257E0
1.033778510E2,-6.892075814E-1,5.722744511E-1,-1.807628712E0
1.033878970E2,-4.541325552E-1,6.784847380E-1,-1.221802023E0
1.033979430E2,-1.966580884E-1,9.281997304E-1,-7.447797382E-1
1.034079900E2,3.751807451E-2,1.197177936E0,-4.439171040E-1
1.034180360E2,2.634669857E-1,1.422631223E0,-1.460388887E-1
1.034280830E2,4.923630399E-1,1.656417084E0,6.761661708E-2
1.034381290E2,7.479169887E-1,1.863381036E0,1.034325671E-1
1.034481750E2,8.762815717E-1,1.974605749E0,5.523279905E-3
1.034582220E2,9.313291602E-1,1.972609217E0,-2.397457820E-1
1.034682680E2,9.933711150E-1,1.899666810E0,-3.952121365E-1
1.034783140E2,9.552846911E-1,1.706269275E0,-3.562515539E-1
1.034883610E2,7.145430551E-1,1.502376573E0,-1.854210556E-1
1.034984070E2,3.784638836E-1,1.391064152E0,1.163952595E-1
1.035084540E2,2.356843060E-1,1.158201054E0,3.635465401E-1
1.035185000E2,4.068196636E-1,7.980899727E-1,7.867802882E-1
1.035285460E2,7.691987340E-1,4.366686762E-1,1.564475757E0
1.035385930E2,1.050887544E0,3.258127765E-1,2.580143548E0
1.035486424E2,1.088682192E0,6.104312608E-1,3.315523303E0
1.035586884E2,1.142969204E0,1.195663288E0,3.624268568E0
1.035687354E2,1.632163711E0,1.715616342E0,3.703028809E0
1.035787814E2,1.874978842E0,2.179193831E0,3.430275494E0
1.035888284E2,1.853587242E0,2.679034583E0,2.933336424E0
1.035988744E2,1.681381187E0,2.652975882E0,2.657237917E0
1.036089204E2,1.283619956E0,2.181836188E0,2.818184867E0
1.036189674E2,1.168973672E0,1.215216158E0,3.354369280E0
1.036290134E2,1.153678379E0,-3.766672901E-1,4.306082565E0
1.036390604E2,9.779535422E-1,-2.281146907E0,5.271720994E0
1.036491064E2,7.800487543E-1,-4.028691823E0,6.104640491E0
1.036591524E2,5.715580941E-1,-5.127592975E0,6.254284773E0
1.036691994E2,3.485830037E-1,-5.582316903E0,5.613776093E0
1.036792454E2,-3.856443375E-2,-5.342313843E0,4.502650167E0
1.036892914E2,-3.988888657E-1,-4.904574323E0,2.974026028E0
1.036993384E2,-4.475294042E-1,-4.139095149E0,1.272030775E0
1.037093844E2,-3.815372533E-1,-3.147639216E0,-2.792688668E-1
1.037194314E2,-1.864074808E-1,-2.067871470E0,-1.761190710E0
1.037294774E2,1.229580647E-1,-9.636344419E-1,-3.088422709E0
1.037395234E2,5.864682017E-1,-5.279268287E-2,-4.123087519E0
1.037495704E2,1.014054836E0,6.071611324E-1,-4.736804257E0
1.037596164E2,1.306319725E0,1.085220129E0,-4.847429484E0
1.037696624E2,1.417903164E0,1.400886159E0,-4.700230508E0
1.037797094E2,1.324438638E0,1.426894866E0,-4.369155895E0
1.037897554E2,1.014678296E0,1.207316058E0,-3.756818515E0
1.037998024E2,5.098223872E-1,1.083539273E0,-3.253522351E0
1.038098484E2,1.640363992E-1,8.519387358E-1,-2.992541821E0
1.038198944E2,-3.322431788E-2,5.214190239E-1,-2.743828164E0
1.038299414E2,-3.440203116E-1,3.930641618E-1,-2.597131464E0
1.038399874E2,-5.974721499E-1,2.759836087E-1,-2.529633545E0
1.038500334E2,-8.432787902E-1,1.677478462E-1,-2.418798988E0
1.038600804E2,-1.021265184E0,6.643730678E-2,-2.317648004E0
1.038701264E2,-1.145266356E0,7.299722493E-2,-2.126699576E0
1.038801734E2,-1.223139793E0,-5.354127266E-2,-1.997976632E0
1.038902194E2,-1.320115645E0,-9.503406510E-2,-1.819644156E0
1.039002654E2,-1.380776707E0,-6.743316069E-2,-1.751914687E0
1.039103124E2,-1.381178995E0,3.800302796E-2,-1.644639915E0
1.039203584E2,-1.261586478E0,2.762477566E-1,-1.569373385E0
1.039304054E2,-1.027640696E0,5.746342412E-1,-1.515957316E0
1.039404514E2,-8.464669845E-1,9.306149228E-1,-1.402992033E0
1.039504974E2,-7.433146452E-1,1.201186641E0,-1.223041048E0
1.039605444E2,-7.548936671E-1,1.383568899E0,-9.177696133E-1
1.039705904E2,-8.919376378E-1,1.484380744E0,-4.347691351E-1
1.039806364E2,-1.107072489E0,1.472278908E0,1.672028857E-1
1.039906834E2,-1.290117090E0,1.432930508E0,7.228497559E-1
1.040007294E2,-1.398712310E0,1.288203004E0,1.244237790E0
1.040107764E2,-1.235547950E0,1.066548288E0,1.596894475E0
1.040208224E2,-1.017193549E0,8.191365869E-1,1.921675730E0
1.040308684E2,-7.064240500E-1,5.710004159E-1,2.230132728E0
1.040409154E2,-2.844143435E-1,3.128080572E-1,2.391368530E0
1.040509614E2,1.095500338E-1,2.418036365E-1,2.396432219E0
1.040610074E2,4.222547415E-1,2.842010663E-1,2.155204167E0
1.040710544E2,4.850140765E-1,4.641335598E-1,1.709302518E0
1.040811004E2,2.716157751E-1,8.925857285E-1,1.076361889E0
1.040911474E2,5.553265158E-2,1.278927420E0,4.086098617E-1
1.041011934E2,-1.591856953E-1,1.549636109E0,-4.085858881E-2
1.041112394E2,-6.062820035E-1,1.636378091E0,-2.660494816E-1
1.041212864E2,-1.362199810E0,1.871001859E0,1.006890535E-1
1.041313324E2,-1.666084286E0,2.271055197E0,4.693852365E-1
1.041413784E2,-1.150553847E0,2.110805820E0,7.149630314E-1
1.041514254E2,-8.313914739E-2,1.549137634E0,1.106439967E0
1.041614714E2,1.082858365E0,3.677779508E-1,1.817197680E0
1.041715184E2,1.587270251E0,-1.116016025E0,3.196819562E0
1.041815644E2,1.785527553E0,-2.418258267E0,4.734787552E0
1.041916104E2,1.699443236E0,-3.447624768E0,5.858876755E0
1.042016574E2,1.329668388E0,-4.040745859E0,6.497508479E0
1.042117034E2,8.191286932E-1,-4.146937142E0,6.019903811E0
1.042217504E2,4.349495217E-1,-3.805014482E0,4.939629550E0
1.042317964E2,3.394925202E-1,-3.129588861E0,3.370673071E0
1.042418424E2,3.344737088E-1,-2.399645556E0,1.510180267E0
1.042518894E2,4.806409439E-1,-1.788391957E0,-9.897348046E-2
1.042619354E2,7.868831992E-1,-1.329693677E0,-1.596051891E0
1.042719814E2,9.547588802E-1,-1.079917727E0,-2.786339761E0
1.042820284E2,9.164974784E-1,-9.274071403E-1,-3.611833879E0
1.042920744E2,7.634989413E-1,-8.205769023E-1,-4.100306767E0
1.043021214E2,6.062978641E-1,-7.384109509E-1,-4.343608240E0
1.043121674E2,3.793516371E-1,-7.182032660E-1,-4.337022521E0
1.043222134E2,1.565920166E-1,-6.752931815E-1,-4.292587191E0
1.043322604E2,-1.801965684E-2,-5.528296085E-1,-4.182367761E0
1.043423064E2,-1.007402898E-1,-4.378762724E-1,-4.136603358E0
1.043523524E2,-5.442157097E-2,-2.549702505E-1,-4.113012766E0
1.043623994E2,-5.889103644E-2,-5.145710573E-2,-4.118161240E0
1.043724454E2,-2.270294036E-1,1.711453709E-1,-4.081391024E0
1.043824924E2,-5.059718496E-1,3.532503243E-1,-4.057046726E0
1.043925384E2,-7.169898956E-1,4.108912991E-1,-3.820002943E0
1.044025844E2,-8.707300059E-1,2.863344960E-1,-3.411912898E0
1.044126314E2,-9.887257945E-1,2.922140175E-1,-2.894552427E0
1.044226774E2,-1.090609215E0,3.494797473E-1,-2.466938530E0
1.044327234E2,-1.308790612E0,3.837974214E-1,-1.944726623E0
1.044427704E2,-1.464876625E0,4.766987146E-1,-1.532810746E0
1.044528164E2,-1.368653967E0,4.559497236E-1,-1.221927153E0
1.044628634E2,-1.079723819E0,2.938135234E-1,-9.382939249E-1
1.044729094E2,-7.363457874E-1,2.200450507E-1,-7.539662987E-1
1.044829554E2,-3.702674760E-1,1.333157860E-1,-6.015089214E-1
1.044930024E2,-1.603667597E-1,2.078348950E-2,-3.314862567E-1
1.045030484E2,-4.023476399E-2,7.638422459E-2,-1.176529956E-1
1.045130944E2,-9.360946409E-2,2.397621177E-1,6.525317252E-2
1.045231414E2,-2.006305405E-1,6.329518850E-1,1.976411515E-1
1.045331874E2,-3.754495709E-1,1.162106994E0,2.886489701E-1
1.045432317E2,-3.762412108E-1,1.790578524E0,2.326127636E-1
1.045532777E2,-4.252367118E-1,2.124866181E0,4.021539509E-1
1.045633237E2,-4.827965565E-1,2.256435843E0,1.101010242E0
1.045733707E2,-5.872068512E-1,2.277297977E0,2.192785392E0
1.045834167E2,-3.492735598E-1,2.201099840E0,3.547119235E0
1.045934627E2,2.901358805E-1,2.194076457E0,4.568834801E0
1.046035097E2,1.238921501E0,2.034196039E0,5.035109319E0
1.046135557E2,2.428678005E0,2.027879146E0,5.064857613E0
1.046236027E2,3.495250632E0,1.830635459E0,4.506263162E0
1.046336487E2,3.864617783E0,1.524839383E0,3.916751558E0
1.046436947E2,3.195536391E0,1.374455428E0,3.442192120E0
1.046537417E2,2.166788817E0,1.229011640E0,3.236052625E0
1.046637877E2,1.439936204E0,8.044743282E-1,3.416428118E0
1.046738337E2,7.890745164E-1,-8.777788974E-2,3.684769124E0
1.046838807E2,5.018672138E-1,-1.307937357E0,3.881901568E0
1.046939267E2,5.763336613E-1,-2.609898859E0,4.283854374E0
1.047039737E2,6.956611533E-1,-3.597828336E0,4.731765127E0
1.047140197E2,7.372126371E-1,-4.262735401E0,4.714284875E0
1.047240657E2,6.579334561E-1,-4.355970424E0,4.326764166E0
1.047341127E2,7.226076812E-1,-4.290366711E0,3.528119293E0
1.047441587E2,8.713415515E-1,-3.815678050E0,2.699479373E0
1.047542047E2,1.020749460E0,-3.148350238E0,1.412599009E0
1.047642517E2,1.293075489E0,-2.202317815E0,4.144214094E-2
1.047742977E2,1.426182822E0,-1.242973914E0,-1.539789982E0
1.047843447E2,1.490259680E0,-3.704037892E-1,-2.796795752E0
1.047943907E2,1.359980792E0,4.415805566E-1,-3.602326891E0
1.048044367E2,1.124547185E0,9.156811340E-1,-4.233731457E0
1.048144837E2,8.446047925E-1,1.187825899E0,-4.374078666E0
1.048245297E2,3.117169668E-1,1.159454186E0,-4.253436574E0
1.048345757E2,-2.150867945E-1,9.338617355E-1,-4.076349555E0
1.048446227E2,-4.742455518E-1,6.603605622E-1,-3.681603441E0
1.048546687E2,-5.381872304E-1,2.935457209E-1,-3.421860182E0
1.048647157E2,-7.486257443E-1,7.296228781E-2,-3.103051858E0
1.048747617E2,-9.042395217E-1,-1.930659977E-1,-2.782446100E0
1.048848077E2,-1.006333954E0,-3.713635366E-1,-2.374330913E0
1.048948547E2,-1.142757754E0,-4.766711596E-1,-2.048956751E0
1.049049007E2,-1.241471326E0,-5.015982784E-1,-1.804260716E0
1.049149467E2,-1.322617961E0,-4.521022557E-1,-1.651881691E0
1.049249937E2,-1.268655616E0,-3.798580791E-1,-1.500041195E0
1.049350397E2,-1.138070699E0,-2.085054244E-1,-1.590905172E0
1.049450867E2,-1.101775643E0,-8.826518208E-3,-1.614930797E0
1.049551327E2,-9.846201720E-1,2.099910557E-1,-1.674129762E0
1.049651787E2,-8.700241739E-1,4.687876511E-1,-1.659618142E0
1.049752257E2,-7.742573065E-1,7.337260155E-1,-1.671103828E0
1.049852717E2,-5.869288161E-1,9.531746502E-1,-1.649538127E0
1.049953177E2,-3.238769826E-1,1.109677278E0,-1.641985863E0
1.050053647E2,-1.716735389E-1,1.197354230E0,-1.699045333E0
1.050154107E2,-9.837997894E-2,1.171868848E0,-1.617720503E0
1.050254577E2,-1.821760701E-1,1.162606712E0,-1.463144680E0
1.050355037E2,-3.923768947E-1,1.115219853E0,-1.210459009E0
1.050455497E2,-6.874377023E-1,1.035137703E0,-8.630262262E-1
1.050555967E2,-8.805993019E-1,9.274390076E-1,-5.955576253E-1
1.050656427E2,-9.336361791E-1,8.484308450E-1,-3.547336167E-1
1.050756887E2,-8.424756751E-1,6.925627868E-1,-1.318933046E-1
1.050857357E2,-6.387211865E-1,5.207463017E-1,1.304279923E-1
1.050957817E2,-5.214784462E-1,3.364413334E-1,3.807560652E-1
1.051058287E2,-4.264241717E-1,2.680249634E-1,4.470839560E-1
1.051158747E2,-3.709441816E-1,2.676962037E-1,4.703126049E-1
1.051259207E2,-5.548109010E-1,3.840211505E-1,4.705441546E-1
1.051359677E2,-9.570772281E-1,5.370840070E-1,3.819249237E-1
1.051460137E2,-1.411713302E0,7.294008301E-1,3.617689866E-1
1.051560597E2,-1.975580188E0,8.040846844E-1,3.445822656E-1
1.051661067E2,-2.534850723E0,1.071742443E0,7.857581949E-1
1.051761527E2,-2.584929494E0,1.436247049E0,1.332594481E0
1.051861987E2,-2.230357553E0,1.702852747E0,1.402677453E0
1.051962457E2,-2.131860913E0,2.024892973E0,1.704438804E0
1.052062917E2,-1.697849577E0,1.955004420E0,1.670295743E0
1.052163387E2,-7.095259979E-1,2.076005678E0,1.610956444E0
1.052263847E2,4.746693653E-1,1.039479992E0,2.007486543E0
1.052364307E2,1.792078042E0,-6.817669263E-1,3.121823174E0
1.052464777E2,2.759913855E0,-1.751317248E0,4.692402840E0
1.052565237E2,3.139682617E0,-2.706022992E0,5.841679509E0
1.052665707E2,2.759439645E0,-3.238417239E0,6.607488173E0
1.052766167E2,1.920807564E0,-3.410068102E0,6.575446016E0
1.052866627E2,1.132747978E0,-3.057284532E0,5.596766542E0
1.052967097E2,6.004987418E-1,-2.355125002E0,3.894884725E0
1.053067557E2,4.999735565E-1,-1.652073188E0,2.108394282E0
1.053168017E2,4.694926060E-1,-9.008533260E-1,2.680387044E-1
1.053268487E2,7.578227567E-1,-6.193288958E-1,-1.229155481E0
1.053368947E2,9.119375273E-1,-5.124688371E-1,-2.237444671E0
1.053469407E2,1.015254904E0,-7.096033274E-1,-2.960810736E0
1.053569877E2,9.694368533E-1,-8.931329548E-1,-3.270106809E0
1.053670337E2,8.917076229E-1,-1.049934813E0,-3.400903761E0
1.053770807E2,7.230590131E-1,-1.119990450E0,-3.360456816E0
1.053871267E2,5.591003088E-1,-1.203504039E0,-3.303823609E0
1.053971727E2,4.244194903E-1,-1.161209081E0,-3.226545637E0
1.054072197E2,2.746752211E-1,-1.062957878E0,-3.248621215E0
1.054172657E2,1.665619578E-1,-8.453040464E-1,-3.218184119E0
1.054273117E2,5.663956605E-2,-5.459384456E-1,-3.295981323E0
1.054373587E2,5.672340050E-2,-3.169435005E-1,-3.393891780E0
1.054474047E2,-2.768649302E-2,-2.321059562E-1,-3.321621364E0
1.054574517E2,-2.638235928E-1,-1.936301078E-1,-3.243518935E0
1.054674977E2,-5.590373781E-1,-1.596985692E-1,-3.098979272E0
1.054775437E2,-9.124580026E-1,-1.593006662E-1,-2.821677994E0
1.054875907E2,-1.087801309E0,-1.652597098E-1,-2.517856668E0
1.054976367E2,-1.087573048E0,-7.500969037E-2,-2.180751237E0
1.055076827E2,-9.903662308E-1,1.229612441E-1,-1.953522590E0
1.055177297E2,-8.195450149E-1,3.741019338E-1,-1.885343471E0
1.055277757E2,-5.955335055E-1,5.156741345E-1,-1.966536153E0
1.055378217E2,-3.556342341E-1,7.778282011E-1,-1.981348904E0
1.055478711E2,-3.905136064E-2,1.005465715E0,-2.049165496E0
1.055579171E2,2.364399856E-1,1.181347184E0,-1.957065418E0
1.055679641E2,3.184061084E-1,1.283104817E0,-1.677553892E0
1.055780101E2,2.260206127E-1,1.332557643E0,-1.306824632E0
1.055880561E2,1.188323059E-1,1.324871478E0,-9.039859718E-1
1.055981031E2,1.646046024E-1,1.428903385E0,-5.291566443E-1
1.056081491E2,1.986816636E-1,1.588527694E0,-7.451691628E-2
1.056181951E2,1.741441885E-1,1.639844175E0,5.128300488E-1
1.056282421E2,-8.880809605E-2,1.574294110E0,1.471528417E0
1.056382881E2,-3.852738433E-1,1.426533801E0,2.634598668E0
1.056483351E2,-1.903307067E-1,1.310958321E0,3.937134951E0
1.056583811E2,2.553385155E-1,9.723448929E-1,5.101091639E0
1.056684271E2,9.217922053E-1,8.841675653E-1,6.041879402E0
1.056784741E2,1.939112419E0,1.011367602E0,6.166304643E0
1.056885201E2,2.885951173E0,9.178659461E-1,5.759265343E0
1.056985661E2,3.240025808E0,7.750297236E-1,5.059206864E0
1.057086131E2,2.660819044E0,1.075244486E0,4.058873981E0
1.057186591E2,2.008183093E0,1.160035765E0,3.194229246E0
1.057287061E2,1.438243727E0,8.921935266E-1,2.880437833E0
1.057387521E2,9.191259480E-1,1.127441119E-1,2.869744445E0
1.057487981E2,6.669114172E-1,-9.035067925E-1,3.128523499E0
1.057588451E2,8.415972771E-1,-2.080357176E0,3.432826050E0
1.057688911E2,9.488799434E-1,-3.236582968E0,3.817086936E0
1.057789371E2,1.072605492E0,-4.097591320E0,3.979191635E0
1.057889841E2,8.907721415E-1,-4.435431453E0,3.813974463E0
1.057990301E2,6.639533839E-1,-4.515841193E0,3.323341615E0
1.058090761E2,2.942274331E-1,-3.989480980E0,2.194448340E0
1.058191231E2,1.905758878E-1,-3.371504253E0,1.049963465E0
1.058291691E2,1.450725267E-1,-2.569101959E0,1.858245134E-1
1.058392161E2,2.968411203E-1,-1.618813202E0,-1.108212258E0
1.058492621E2,7.415528060E-1,-8.002578279E-1,-2.272972938E0
1.058593081E2,1.156119665E0,-1.121634834E-1,-3.009856596E0
1.058693551E2,1.460990858E0,4.959934299E-1,-3.513455645E0
1.058794011E2,1.673527353E0,8.266942593E-1,-3.800614160E0
1.058894471E2,1.604447908E0,8.453774290E-1,-3.913559563E0
1.058994941E2,1.204797004E0,8.396626528E-1,-3.793158960E0
1.059095401E2,5.182324741E-1,7.890997325E-1,-3.502053575E0
1.059195871E2,-4.341149230E-2,6.698425533E-1,-3.271375070E0
1.059296331E2,-3.727557221E-1,5.292985855E-1,-3.154351820E0
1.059396791E2,-6.836355503E-1,2.816710491E-1,-3.049129420E0
1.059497261E2,-8.827715425E-1,3.462048680E-2,-3.079300468E0
1.059597721E2,-1.028292368E0,-6.652552664E-2,-3.125392315E0
1.059698181E2,-1.077860969E0,-2.578092930E-1,-3.001714348E0
1.059798651E2,-1.222267388E0,-3.146253718E-1,-2.942940475E0
1.059899111E2,-1.206308436E0,-2.696825029E-1,-2.962235118E0
1.059999571E2,-1.238773274E0,-1.222337043E-1,-2.842879997E0
1.060100041E2,-1.240554775E0,-1.735745966E-1,-2.766041737E0
1.060200501E2,-1.046827311E0,-4.488224794E-1,-2.375824292E0
1.060300971E2,-1.048892401E0,-4.263378887E-1,-1.591447794E0
1.060401431E2,-1.187065615E0,-3.657776915E-1,-1.249469878E0
1.060501891E2,-1.318445242E0,-2.501968029E-1,-9.471623969E-1
1.060602361E2,-1.445462846E0,2.023190702E-1,-6.615452081E-1
1.060702821E2,-1.434132257E0,6.420365578E-1,-5.612964499E-1
1.060803281E2,-1.293960903E0,9.779338078E-1,-2.723481023E-1
1.060903751E2,-1.093887383E0,9.116592729E-1,3.946975815E-1
1.061004211E2,-7.102211588E-1,5.493216446E-1,1.231746383E0
1.061104671E2,-6.800583699E-1,2.421924032E-1,1.941217709E0
1.061205141E2,-9.260809187E-1,1.000612088E-1,2.499467760E0
1.061305601E2,-1.087168932E0,1.995261477E-1,2.780847471E0
1.061406071E2,-1.179995308E0,5.217928071E-1,2.604796579E0
1.061506531E2,-9.219448907E-1,8.140981874E-1,2.281233884E0
1.061606991E2,-3.611321883E-1,9.369025800E-1,1.818420333E0
1.061707461E2,1.670421604E-1,1.062752641E0,1.271234384E0
1.061807921E2,5.607005821E-1,1.214632752E0,6.067462724E-1
1.061908381E2,7.913352692E-1,1.493630308E0,-7.848717570E-2
1.062008851E2,8.606779113E-1,1.694427202E0,-7.389448017E-1
1.062109311E2,7.818703812E-1,1.885493013E0,-1.184398554E0
1.062209771E2,5.455906825E-1,2.251905274E0,-1.425827749E0
1.062310241E2,2.127794467E-1,2.506055233E0,-1.457872245E0
1.062410701E2,-2.602366184E-1,2.409514194E0,-1.095407440E0
1.062511171E2,-7.748526261E-1,2.751913109E0,-5.479893565E-2
1.062611631E2,-7.423779213E-1,3.179355683E0,-7.015489340E-2
1.062712091E2,1.137768763E-1,2.953833253E0,-2.667575794E-1
1.062812561E2,9.557363885E-1,2.385965849E0,6.036525106E-1
1.062913021E2,1.419933464E0,1.414769203E0,1.695571502E0
1.063013481E2,1.557148319E0,-7.614726618E-2,3.305860779E0
1.063113951E2,1.372437993E0,-1.684543653E0,5.233514117E0
1.063214411E2,1.079455651E0,-2.746410295E0,6.428552265E0
1.063314871E2,7.013138759E-1,-3.492144006E0,6.686623220E0
1.063415341E2,1.985238618E-1,-3.637397321E0,6.085797254E0
1.063515801E2,-2.560576133E-1,-3.378838415E0,4.779915193E0
1.063616271E2,-4.430441147E-1,-2.844939387E0,2.810512151E0
1.063716731E2,-4.202564920E-1,-2.199919872E0,1.040046002E0
1.063817191E2,-5.193894553E-1,-1.469352522E0,-4.924308676E-1
1.063917661E2,-4.942329794E-1,-1.083220673E0,-1.733340422E0
1.064018121E2,-5.380536215E-1,-7.967174850E-1,-2.734444553E0
1.064118581E2,-5.178060293E-1,-6.780938517E-1,-3.574775396E0
1.064219051E2,-4.496657210E-1,-7.119327119E-1,-4.149108798E0
1.064319511E2,-3.353834260E-1,-8.154965490E-1,-4.471214367E0
1.064419971E2,-2.490975995E-1,-1.034152886E0,-4.473531618E0
1.064520441E2,-2.307564919E-1,-1.316450757E0,-4.164455400E0
1.064620901E2,-2.666211931E-1,-1.532003538E0,-3.653487689E0
1.064721371E2,-3.959184071E-1,-1.641955312E0,-3.113742907E0
1.064821831E2,-5.144599602E-1,-1.663102644E0,-2.690307430E0
1.064922291E2,-6.652493461E-1,-1.521417446E0,-2.417420799E0
1.065022761E2,-7.954020808E-1,-1.261782799E0,-2.272249053E0
1.065123221E2,-7.984102540E-1,-9.798280133E-1,-2.287849424E0
1.065223681E2,-7.991472955E-1,-7.343582457E-1,-2.297714846E0
1.065324151E2,-8.401939454E-1,-4.947843719E-1,-2.260876803E0
1.065424611E2,-9.850368592E-1,-2.424732158E-1,-2.149518335E0
1.065525079E2,-1.114582799E0,4.273379087E-2,-1.905887663E0
1.065625549E2,-1.216744328E0,3.279691565E-1,-1.616739925E0
1.065726009E2,-1.003810661E0,5.043229347E-1,-1.307205870E0
1.065826469E2,-6.115674845E-1,6.914579554E-1,-1.096162316E0
1.065926939E2,-2.492945775E-2,7.689296159E-1,-8.732535911E-1
1.066027399E2,3.921267801E-1,8.652586931E-1,-7.843554479E-1
1.066127869E2,5.582160636E-1,9.298908913E-1,-7.490201390E-1
1.066228329E2,5.024712677E-1,9.581415676E-1,-5.809980583E-1
1.066328789E2,3.260627449E-1,1.080657108E0,-3.505663061E-1
1.066429259E2,1.249136294E-1,1.271638865E0,-2.622417748E-1
